Condition;X;Y;Z;Time stamp
Change Blindness;0.1156328;0.9140998;0.2746339;11/25/2020 4:12:14 PM
Change Blindness;0.114064;0.9141289;0.2746921;11/25/2020 4:12:15 PM
Change Blindness;0.1133295;0.9141922;0.2746767;11/25/2020 4:12:15 PM
Change Blindness;0.1123862;0.9145689;0.2745225;11/25/2020 4:12:15 PM
Change Blindness;0.1121255;0.9148738;0.2743886;11/25/2020 4:12:15 PM
Change Blindness;0.1123567;0.915404;0.2741745;11/25/2020 4:12:15 PM
Change Blindness;0.1124147;0.9156572;0.2740702;11/25/2020 4:12:15 PM
Change Blindness;0.1126445;0.9162232;0.2737764;11/25/2020 4:12:15 PM
Change Blindness;0.1129559;0.916859;0.2738485;11/25/2020 4:12:15 PM
Change Blindness;0.1132296;0.9174552;0.273908;11/25/2020 4:12:15 PM
Change Blindness;0.1140253;0.9183213;0.2741098;11/25/2020 4:12:15 PM
Change Blindness;0.1143761;0.9187351;0.2741948;11/25/2020 4:12:15 PM
Change Blindness;0.1146134;0.9187096;0.2731079;11/25/2020 4:12:15 PM
Change Blindness;0.1142768;0.9189056;0.2725421;11/25/2020 4:12:15 PM
Change Blindness;0.1137067;0.9193119;0.2715172;11/25/2020 4:12:15 PM
Change Blindness;0.1131241;0.9211078;0.2720442;11/25/2020 4:12:15 PM
Change Blindness;0.11259;0.9227626;0.2724993;11/25/2020 4:12:15 PM
Change Blindness;0.1121733;0.9277287;0.2695792;11/25/2020 4:12:15 PM
Change Blindness;0.1128461;0.9298975;0.2676352;11/25/2020 4:12:15 PM
Change Blindness;0.11401;0.9339372;0.2641;11/25/2020 4:12:15 PM
Change Blindness;0.1155373;0.9330674;0.2644708;11/25/2020 4:12:15 PM
Change Blindness;0.1169466;0.9323922;0.2647244;11/25/2020 4:12:15 PM
Change Blindness;0.1182592;0.9309814;0.266198;11/25/2020 4:12:15 PM
Change Blindness;0.118888;0.9304582;0.2667749;11/25/2020 4:12:15 PM
Change Blindness;0.1196644;0.9295229;0.2670697;11/25/2020 4:12:15 PM
Change Blindness;0.1198698;0.9292789;0.2670892;11/25/2020 4:12:15 PM
Change Blindness;0.1197451;0.9293356;0.2670664;11/25/2020 4:12:15 PM
Change Blindness;0.1197451;0.9293356;0.2670664;11/25/2020 4:12:15 PM
Change Blindness;0.1199952;0.9297952;0.2674646;11/25/2020 4:12:15 PM
Change Blindness;0.1199952;0.9297952;0.2674646;11/25/2020 4:12:15 PM
Change Blindness;0.1206895;0.9298619;0.2674678;11/25/2020 4:12:15 PM
Change Blindness;0.1212233;0.9300012;0.2676888;11/25/2020 4:12:15 PM
Change Blindness;0.1215598;0.9301164;0.2678926;11/25/2020 4:12:15 PM
Change Blindness;0.1220147;0.9301571;0.2685092;11/25/2020 4:12:15 PM
Change Blindness;0.1222478;0.9301842;0.2687945;11/25/2020 4:12:15 PM
Change Blindness;0.1220673;0.930637;0.2692688;11/25/2020 4:12:15 PM
Change Blindness;0.1220131;0.9308465;0.2694974;11/25/2020 4:12:15 PM
Change Blindness;0.1186242;0.9320456;0.2684244;11/25/2020 4:12:15 PM
Change Blindness;0.1160547;0.9291912;0.2647896;11/25/2020 4:12:15 PM
Change Blindness;0.1136763;0.9265853;0.2614539;11/25/2020 4:12:15 PM
Change Blindness;0.112331;0.9264671;0.2560562;11/25/2020 4:12:15 PM
Change Blindness;0.1116559;0.9263804;0.253543;11/25/2020 4:12:15 PM
Change Blindness;0.1126455;0.9266394;0.2530144;11/25/2020 4:12:15 PM
Change Blindness;0.1130038;0.9267296;0.2526734;11/25/2020 4:12:15 PM
Change Blindness;0.1135464;0.9255675;0.255097;11/25/2020 4:12:15 PM
Change Blindness;0.1138088;0.924848;0.2561744;11/25/2020 4:12:15 PM
Change Blindness;0.1144394;0.9233878;0.257293;11/25/2020 4:12:15 PM
Change Blindness;0.1147124;0.9227059;0.2577329;11/25/2020 4:12:15 PM
Change Blindness;0.1145759;0.921617;0.2585295;11/25/2020 4:12:15 PM
Change Blindness;0.1145188;0.9210836;0.2588659;11/25/2020 4:12:15 PM
Change Blindness;0.1142381;0.9197595;0.258908;11/25/2020 4:12:15 PM
Change Blindness;0.1141231;0.9191743;0.2589268;11/25/2020 4:12:16 PM
Change Blindness;0.1143194;0.9183396;0.2584964;11/25/2020 4:12:16 PM
Change Blindness;0.1138722;0.9198281;0.2583961;11/25/2020 4:12:16 PM
Change Blindness;0.1136589;0.9204614;0.2583606;11/25/2020 4:12:16 PM
Change Blindness;0.1131282;0.926622;0.2593783;11/25/2020 4:12:16 PM
Change Blindness;0.112874;0.9293889;0.2598394;11/25/2020 4:12:16 PM
Change Blindness;0.1142224;0.9302659;0.258984;11/25/2020 4:12:16 PM
Change Blindness;0.1150185;0.9298504;0.2590236;11/25/2020 4:12:16 PM
Change Blindness;0.1164359;0.9292282;0.2599677;11/25/2020 4:12:16 PM
Change Blindness;0.1170804;0.9289916;0.260805;11/25/2020 4:12:16 PM
Change Blindness;0.117457;0.9278804;0.2618377;11/25/2020 4:12:16 PM
Change Blindness;0.117457;0.9278804;0.2618377;11/25/2020 4:12:16 PM
Change Blindness;0.1179054;0.9268323;0.2629695;11/25/2020 4:12:16 PM
Change Blindness;0.115859;0.9242356;0.2592221;11/25/2020 4:12:16 PM
Change Blindness;0.1132961;0.9191904;0.254621;11/25/2020 4:12:16 PM
Change Blindness;0.1121139;0.9167709;0.2525048;11/25/2020 4:12:16 PM
Change Blindness;0.1135458;0.9172482;0.2476854;11/25/2020 4:12:16 PM
Change Blindness;0.1141175;0.9172412;0.2453555;11/25/2020 4:12:16 PM
Change Blindness;0.1146646;0.9166613;0.2455306;11/25/2020 4:12:16 PM
Change Blindness;0.1163508;0.9158465;0.2472329;11/25/2020 4:12:16 PM
Change Blindness;0.1161962;0.9148397;0.2484197;11/25/2020 4:12:16 PM
Change Blindness;0.1160553;0.9138347;0.249459;11/25/2020 4:12:16 PM
Change Blindness;0.113084;0.9152994;0.2498574;11/25/2020 4:12:16 PM
Change Blindness;0.1117075;0.9159079;0.2499879;11/25/2020 4:12:16 PM
Change Blindness;0.1121763;0.9187603;0.2493677;11/25/2020 4:12:16 PM
Change Blindness;0.1128876;0.923896;0.2481914;11/25/2020 4:12:16 PM
Change Blindness;0.1140145;0.9258898;0.2464855;11/25/2020 4:12:16 PM
Change Blindness;0.1150236;0.9277868;0.2449017;11/25/2020 4:12:16 PM
Change Blindness;0.1168962;0.9279251;0.2452757;11/25/2020 4:12:16 PM
Change Blindness;0.1175918;0.9279923;0.2461843;11/25/2020 4:12:16 PM
Change Blindness;0.1188773;0.9283074;0.2477113;11/25/2020 4:12:16 PM
Change Blindness;0.118955;0.928019;0.2479202;11/25/2020 4:12:16 PM
Change Blindness;0.1190603;0.9278074;0.2481173;11/25/2020 4:12:16 PM
Change Blindness;0.1201139;0.9287239;0.246644;11/25/2020 4:12:16 PM
Change Blindness;0.1204611;0.9291204;0.2460658;11/25/2020 4:12:16 PM
Change Blindness;0.1208079;0.9295173;0.2455238;11/25/2020 4:12:16 PM
Change Blindness;0.1208369;0.9294482;0.2446058;11/25/2020 4:12:16 PM
Change Blindness;0.1203179;0.9294287;0.2428669;11/25/2020 4:12:16 PM
Change Blindness;0.1197996;0.9294674;0.2420016;11/25/2020 4:12:16 PM
Change Blindness;0.118682;0.9298914;0.2403318;11/25/2020 4:12:16 PM
Change Blindness;0.118682;0.9298914;0.2403318;11/25/2020 4:12:16 PM
Change Blindness;0.1177118;0.9321654;0.2374603;11/25/2020 4:12:16 PM
Change Blindness;0.1175908;0.9340106;0.2351969;11/25/2020 4:12:16 PM
Change Blindness;0.1177124;0.93652;0.2321326;11/25/2020 4:12:16 PM
Change Blindness;0.1183496;0.937704;0.2310137;11/25/2020 4:12:16 PM
Change Blindness;0.1189225;0.9388481;0.2299041;11/25/2020 4:12:16 PM
Change Blindness;0.1189136;0.94014;0.2274521;11/25/2020 4:12:16 PM
Change Blindness;0.1184728;0.9404594;0.2260531;11/25/2020 4:12:16 PM
Change Blindness;0.1184226;0.9410107;0.2222447;11/25/2020 4:12:16 PM
Change Blindness;0.1192057;0.9409256;0.2160791;11/25/2020 4:12:16 PM
Change Blindness;0.1199095;0.9410272;0.2105309;11/25/2020 4:12:17 PM
Change Blindness;0.1194212;0.9399381;0.2122708;11/25/2020 4:12:17 PM
Change Blindness;0.1190021;0.9389837;0.2136614;11/25/2020 4:12:17 PM
Change Blindness;0.1218023;0.9378127;0.218226;11/25/2020 4:12:17 PM
Change Blindness;0.1229688;0.9373379;0.2199986;11/25/2020 4:12:17 PM
Change Blindness;0.1271524;0.936951;0.2251636;11/25/2020 4:12:17 PM
Change Blindness;0.1277529;0.9370068;0.2263012;11/25/2020 4:12:17 PM
Change Blindness;0.12785;0.9372734;0.2262521;11/25/2020 4:12:17 PM
Change Blindness;0.1275761;0.9373502;0.22665;11/25/2020 4:12:17 PM
Change Blindness;0.1275761;0.9373502;0.22665;11/25/2020 4:12:17 PM
Change Blindness;0.126873;0.9372715;0.2275505;11/25/2020 4:12:17 PM
Change Blindness;0.1264452;0.9367179;0.2276412;11/25/2020 4:12:17 PM
Change Blindness;0.1240415;0.9350775;0.2264494;11/25/2020 4:12:17 PM
Change Blindness;0.1240415;0.9350775;0.2264494;11/25/2020 4:12:17 PM
Change Blindness;0.1217477;0.9334829;0.2253621;11/25/2020 4:12:17 PM
Change Blindness;0.1194468;0.9356921;0.2243697;11/25/2020 4:12:17 PM
Change Blindness;0.1198357;0.9399192;0.2224888;11/25/2020 4:12:17 PM
Change Blindness;0.1199164;0.941784;0.2216084;11/25/2020 4:12:17 PM
Change Blindness;0.1200067;0.9428602;0.2205147;11/25/2020 4:12:17 PM
Change Blindness;0.1199109;0.9430559;0.2200641;11/25/2020 4:12:17 PM
Change Blindness;0.1198415;0.9431287;0.2200156;11/25/2020 4:12:17 PM
Change Blindness;0.1198135;0.9430888;0.2202586;11/25/2020 4:12:17 PM
Change Blindness;0.1197621;0.943077;0.220458;11/25/2020 4:12:17 PM
Change Blindness;0.1197462;0.942477;0.2199016;11/25/2020 4:12:17 PM
Change Blindness;0.1198459;0.942331;0.2193798;11/25/2020 4:12:17 PM
Change Blindness;0.1199267;0.9422031;0.2188722;11/25/2020 4:12:17 PM
Change Blindness;0.1200668;0.9428838;0.2184914;11/25/2020 4:12:17 PM
Change Blindness;0.1201215;0.9432147;0.2182949;11/25/2020 4:12:17 PM
Change Blindness;0.1205997;0.9445826;0.218231;11/25/2020 4:12:17 PM
Change Blindness;0.1208844;0.9449399;0.2181958;11/25/2020 4:12:17 PM
Change Blindness;0.1208844;0.9449399;0.2181958;11/25/2020 4:12:17 PM
Change Blindness;0.1210559;0.9440851;0.2167881;11/25/2020 4:12:17 PM
Change Blindness;0.1207483;0.9420685;0.2147044;11/25/2020 4:12:17 PM
Change Blindness;0.120434;0.9403714;0.2130452;11/25/2020 4:12:17 PM
Change Blindness;0.1177896;0.9389734;0.2094169;11/25/2020 4:12:17 PM
Change Blindness;0.116601;0.938309;0.2077372;11/25/2020 4:12:17 PM
Change Blindness;0.1181192;0.9346097;0.2111607;11/25/2020 4:12:17 PM
Change Blindness;0.1187025;0.9330341;0.2124926;11/25/2020 4:12:17 PM
Change Blindness;0.1203234;0.9304022;0.2164854;11/25/2020 4:12:17 PM
Change Blindness;0.1216976;0.9281146;0.219878;11/25/2020 4:12:17 PM
Change Blindness;0.1244404;0.9220842;0.2293667;11/25/2020 4:12:17 PM
Change Blindness;0.1249394;0.9209421;0.2306398;11/25/2020 4:12:17 PM
Change Blindness;0.1254304;0.9197723;0.231913;11/25/2020 4:12:17 PM
Change Blindness;0.1253485;0.9196558;0.2304785;11/25/2020 4:12:17 PM
Change Blindness;0.1243723;0.9204885;0.2288084;11/25/2020 4:12:17 PM
Change Blindness;0.1239645;0.9207395;0.2281874;11/25/2020 4:12:17 PM
Change Blindness;0.1235556;0.9209414;0.2274875;11/25/2020 4:12:17 PM
Change Blindness;0.1233758;0.9209659;0.2272293;11/25/2020 4:12:17 PM
Change Blindness;0.122653;0.9217582;0.2258338;11/25/2020 4:12:17 PM
Change Blindness;0.1217405;0.9224179;0.2251818;11/25/2020 4:12:17 PM
Change Blindness;0.1201018;0.9242263;0.2240942;11/25/2020 4:12:18 PM
Change Blindness;0.1193489;0.9253557;0.2236319;11/25/2020 4:12:18 PM
Change Blindness;0.1186259;0.9264141;0.2231926;11/25/2020 4:12:18 PM
Change Blindness;0.1180478;0.9343125;0.2187861;11/25/2020 4:12:18 PM
Change Blindness;0.1177553;0.9377596;0.2168638;11/25/2020 4:12:18 PM
Change Blindness;0.1189806;0.9429296;0.2119132;11/25/2020 4:12:18 PM
Change Blindness;0.1217989;0.9464582;0.2090208;11/25/2020 4:12:18 PM
Change Blindness;0.1233289;0.9454472;0.2103987;11/25/2020 4:12:18 PM
Change Blindness;0.1227599;0.9418851;0.2128373;11/25/2020 4:12:18 PM
Change Blindness;0.1225267;0.9404739;0.2138125;11/25/2020 4:12:18 PM
Change Blindness;0.1216457;0.9392618;0.2158553;11/25/2020 4:12:18 PM
Change Blindness;0.1215863;0.9384342;0.2158066;11/25/2020 4:12:18 PM
Change Blindness;0.1215262;0.9376894;0.2157631;11/25/2020 4:12:18 PM
Change Blindness;0.1214366;0.9362968;0.2139937;11/25/2020 4:12:18 PM
Change Blindness;0.1213897;0.9356705;0.2131957;11/25/2020 4:12:18 PM
Change Blindness;0.1217376;0.9357699;0.2124001;11/25/2020 4:12:18 PM
Change Blindness;0.12204;0.9359927;0.2127778;11/25/2020 4:12:18 PM
Change Blindness;0.1225765;0.9363441;0.2133725;11/25/2020 4:12:18 PM
Change Blindness;0.1228126;0.9364549;0.2132139;11/25/2020 4:12:18 PM
Change Blindness;0.123138;0.9366887;0.2129884;11/25/2020 4:12:18 PM
Change Blindness;0.1232351;0.9368112;0.2129172;11/25/2020 4:12:18 PM
Change Blindness;0.1234654;0.9368094;0.2129304;11/25/2020 4:12:18 PM
Change Blindness;0.1235983;0.9367115;0.2129981;11/25/2020 4:12:18 PM
Change Blindness;0.1235627;0.936464;0.2126404;11/25/2020 4:12:18 PM
Change Blindness;0.1235593;0.9362159;0.2120979;11/25/2020 4:12:18 PM
Change Blindness;0.1235839;0.9361922;0.2118951;11/25/2020 4:12:18 PM
Change Blindness;0.123613;0.9361676;0.2116989;11/25/2020 4:12:18 PM
Change Blindness;0.1234584;0.9331143;0.2102269;11/25/2020 4:12:18 PM
Change Blindness;0.1235177;0.9319203;0.2097081;11/25/2020 4:12:18 PM
Change Blindness;0.123577;0.9308195;0.2092251;11/25/2020 4:12:18 PM
Change Blindness;0.1244545;0.9293187;0.2081725;11/25/2020 4:12:18 PM
Change Blindness;0.1248159;0.9279605;0.2096825;11/25/2020 4:12:18 PM
Change Blindness;0.1244778;0.9279177;0.2102828;11/25/2020 4:12:18 PM
Change Blindness;0.1231853;0.9277234;0.2102334;11/25/2020 4:12:18 PM
Change Blindness;0.1227237;0.927635;0.2099462;11/25/2020 4:12:18 PM
Change Blindness;0.1223733;0.9278396;0.2093375;11/25/2020 4:12:18 PM
Change Blindness;0.1213253;0.9286182;0.2084222;11/25/2020 4:12:18 PM
Change Blindness;0.1213253;0.9286182;0.2084222;11/25/2020 4:12:18 PM
Change Blindness;0.1196919;0.9299312;0.2076282;11/25/2020 4:12:18 PM
Change Blindness;0.1169477;0.9324177;0.2058812;11/25/2020 4:12:18 PM
Change Blindness;0.1140769;0.9361473;0.2035676;11/25/2020 4:12:18 PM
Change Blindness;0.112648;0.9379687;0.202427;11/25/2020 4:12:18 PM
Change Blindness;0.1126158;0.9392178;0.2002215;11/25/2020 4:12:18 PM
Change Blindness;0.112519;0.9398905;0.1991253;11/25/2020 4:12:18 PM
Change Blindness;0.1138424;0.9386809;0.1996178;11/25/2020 4:12:18 PM
Change Blindness;0.1143878;0.9382117;0.1997631;11/25/2020 4:12:18 PM
Change Blindness;0.1152159;0.9371859;0.2016473;11/25/2020 4:12:18 PM
Change Blindness;0.1154617;0.9367728;0.2022241;11/25/2020 4:12:18 PM
Change Blindness;0.1156884;0.9363986;0.2027359;11/25/2020 4:12:18 PM
Change Blindness;0.116827;0.9351165;0.2024743;11/25/2020 4:12:18 PM
Change Blindness;0.1173437;0.9345384;0.2023502;11/25/2020 4:12:18 PM
Change Blindness;0.120246;0.932487;0.202483;11/25/2020 4:12:19 PM
Change Blindness;0.1212543;0.9310631;0.2026845;11/25/2020 4:12:19 PM
Change Blindness;0.12222;0.9297206;0.2028648;11/25/2020 4:12:19 PM
Change Blindness;0.1231519;0.9277781;0.2043831;11/25/2020 4:12:19 PM
Change Blindness;0.123213;0.9271027;0.205618;11/25/2020 4:12:19 PM
Change Blindness;0.122307;0.9250119;0.2071722;11/25/2020 4:12:19 PM
Change Blindness;0.1216227;0.924291;0.2064026;11/25/2020 4:12:19 PM
Change Blindness;0.12102;0.9235626;0.2057201;11/25/2020 4:12:19 PM
Change Blindness;0.1197209;0.9232745;0.2043199;11/25/2020 4:12:19 PM
Change Blindness;0.1186274;0.9237326;0.2038441;11/25/2020 4:12:19 PM
Change Blindness;0.1181339;0.9243008;0.2039603;11/25/2020 4:12:19 PM
Change Blindness;0.1151935;0.9272863;0.2058459;11/25/2020 4:12:19 PM
Change Blindness;0.1138394;0.9286088;0.2066773;11/25/2020 4:12:19 PM
Change Blindness;0.1111839;0.932409;0.2025793;11/25/2020 4:12:19 PM
Change Blindness;0.1099293;0.9348187;0.19699;11/25/2020 4:12:19 PM
Change Blindness;0.1099293;0.9348187;0.19699;11/25/2020 4:12:19 PM
Change Blindness;0.1099293;0.9348187;0.19699;11/25/2020 4:12:19 PM
Change Blindness;0.1188551;0.929961;0.1997943;11/25/2020 4:12:19 PM
Change Blindness;0.1188551;0.929961;0.1997943;11/25/2020 4:12:19 PM
Change Blindness;0.1212919;0.9282377;0.2021274;11/25/2020 4:12:19 PM
Change Blindness;0.1216188;0.9270363;0.2030602;11/25/2020 4:12:19 PM
Change Blindness;0.1205286;0.926087;0.2030651;11/25/2020 4:12:19 PM
Change Blindness;0.1205286;0.926087;0.2030651;11/25/2020 4:12:19 PM
Change Blindness;0.1191504;0.9250913;0.2039779;11/25/2020 4:12:19 PM
Change Blindness;0.118895;0.9249798;0.2042768;11/25/2020 4:12:19 PM
Change Blindness;0.1174822;0.9250211;0.2051545;11/25/2020 4:12:19 PM
Change Blindness;0.1169154;0.9254296;0.2051002;11/25/2020 4:12:19 PM
Change Blindness;0.1164157;0.9257712;0.2050635;11/25/2020 4:12:19 PM
Change Blindness;0.1163171;0.9267493;0.2044456;11/25/2020 4:12:19 PM
Change Blindness;0.1163171;0.9267493;0.2044456;11/25/2020 4:12:19 PM
Change Blindness;0.1163227;0.9263282;0.2046131;11/25/2020 4:12:19 PM
Change Blindness;0.1164369;0.9258394;0.2046997;11/25/2020 4:12:19 PM
Change Blindness;0.1169242;0.9264144;0.2040993;11/25/2020 4:12:19 PM
Change Blindness;0.1173621;0.9273691;0.2033979;11/25/2020 4:12:19 PM
Change Blindness;0.1175439;0.9277918;0.2030897;11/25/2020 4:12:19 PM
Change Blindness;0.1177088;0.9278547;0.2030356;11/25/2020 4:12:19 PM
Change Blindness;0.1178615;0.9279349;0.202971;11/25/2020 4:12:19 PM
Change Blindness;0.1173219;0.9273028;0.2034151;11/25/2020 4:12:19 PM
Change Blindness;0.1172855;0.9267092;0.2041032;11/25/2020 4:12:19 PM
Change Blindness;0.1175305;0.9259402;0.2047468;11/25/2020 4:12:19 PM
Change Blindness;0.1177906;0.9257213;0.2047677;11/25/2020 4:12:19 PM
Change Blindness;0.1180344;0.9255154;0.2047909;11/25/2020 4:12:19 PM
Change Blindness;0.1184128;0.9259517;0.2049199;11/25/2020 4:12:19 PM
Change Blindness;0.1185456;0.926159;0.2049954;11/25/2020 4:12:19 PM
Change Blindness;0.1186773;0.9263544;0.2050703;11/25/2020 4:12:19 PM
Change Blindness;0.1186717;0.9262269;0.2052257;11/25/2020 4:12:19 PM
Change Blindness;0.1183984;0.9254719;0.2057558;11/25/2020 4:12:19 PM
Change Blindness;0.1182834;0.9251335;0.2060055;11/25/2020 4:12:19 PM
Change Blindness;0.1179022;0.9242555;0.2063318;11/25/2020 4:12:19 PM
Change Blindness;0.1176501;0.9237394;0.2064182;11/25/2020 4:12:19 PM
Change Blindness;0.1180122;0.9239509;0.206678;11/25/2020 4:12:20 PM
Change Blindness;0.1188389;0.9245347;0.2066968;11/25/2020 4:12:20 PM
Change Blindness;0.1193015;0.9249008;0.2064956;11/25/2020 4:12:20 PM
Change Blindness;0.1202636;0.9251965;0.206194;11/25/2020 4:12:20 PM
Change Blindness;0.1207637;0.9251689;0.2060816;11/25/2020 4:12:20 PM
Change Blindness;0.1214937;0.9262893;0.2088177;11/25/2020 4:12:20 PM
Change Blindness;0.1218469;0.9267939;0.2100369;11/25/2020 4:12:20 PM
Change Blindness;0.1221917;0.9261964;0.2145265;11/25/2020 4:12:20 PM
Change Blindness;0.122095;0.9237006;0.2231212;11/25/2020 4:12:20 PM
Change Blindness;0.1217212;0.9219083;0.2272901;11/25/2020 4:12:20 PM
Change Blindness;0.1212755;0.9217408;0.233703;11/25/2020 4:12:20 PM
Change Blindness;0.1210938;0.9216387;0.2367647;11/25/2020 4:12:20 PM
Change Blindness;0.1215766;0.9211971;0.240923;11/25/2020 4:12:20 PM
Change Blindness;0.1187346;0.9180739;0.2489408;11/25/2020 4:12:20 PM
Change Blindness;0.1187346;0.9180739;0.2489408;11/25/2020 4:12:20 PM
Change Blindness;0.118471;0.9177491;0.2533707;11/25/2020 4:12:20 PM
Change Blindness;0.118471;0.9177491;0.2533707;11/25/2020 4:12:20 PM
Change Blindness;0.1170133;0.9211221;0.2535089;11/25/2020 4:12:20 PM
Change Blindness;0.1164012;0.922148;0.2568736;11/25/2020 4:12:20 PM
Change Blindness;0.1153437;0.9234551;0.2619158;11/25/2020 4:12:20 PM
Change Blindness;0.1141484;0.9235384;0.2698776;11/25/2020 4:12:20 PM
Change Blindness;0.1141484;0.9235384;0.2698776;11/25/2020 4:12:20 PM
Change Blindness;0.1141484;0.9235384;0.2698776;11/25/2020 4:12:20 PM
Change Blindness;0.1119316;0.9173822;0.2907431;11/25/2020 4:12:20 PM
Change Blindness;0.1119316;0.9173822;0.2907431;11/25/2020 4:12:20 PM
Change Blindness;0.1095679;0.9136697;0.3008936;11/25/2020 4:12:20 PM
Change Blindness;0.1095679;0.9136697;0.3008936;11/25/2020 4:12:20 PM
Change Blindness;0.1081861;0.9092987;0.3107561;11/25/2020 4:12:20 PM
Change Blindness;0.1061801;0.9074976;0.3129179;11/25/2020 4:12:20 PM
Change Blindness;0.1053413;0.9066902;0.3140234;11/25/2020 4:12:20 PM
Change Blindness;0.1041992;0.9064336;0.3177823;11/25/2020 4:12:20 PM
Change Blindness;0.1036775;0.9062316;0.3195296;11/25/2020 4:12:20 PM
Change Blindness;0.1036035;0.9061463;0.3198755;11/25/2020 4:12:20 PM
Change Blindness;0.1034836;0.9067363;0.3204254;11/25/2020 4:12:20 PM
Change Blindness;0.1034152;0.9069821;0.3206952;11/25/2020 4:12:20 PM
Change Blindness;0.1034744;0.9078605;0.3199666;11/25/2020 4:12:20 PM
Change Blindness;0.1034881;0.9086252;0.3194504;11/25/2020 4:12:20 PM
Change Blindness;0.1032821;0.9098949;0.3183208;11/25/2020 4:12:20 PM
Change Blindness;0.1032133;0.9099859;0.3175275;11/25/2020 4:12:20 PM
Change Blindness;0.103024;0.9101388;0.3162996;11/25/2020 4:12:20 PM
Change Blindness;0.1029881;0.9097114;0.3156597;11/25/2020 4:12:20 PM
Change Blindness;0.1029365;0.9093202;0.3150949;11/25/2020 4:12:20 PM
Change Blindness;0.1026993;0.9085425;0.3146667;11/25/2020 4:12:20 PM
Change Blindness;0.102581;0.9082019;0.314491;11/25/2020 4:12:20 PM
Change Blindness;0.1029912;0.9067612;0.3132713;11/25/2020 4:12:20 PM
Change Blindness;0.1032584;0.9061917;0.3125108;11/25/2020 4:12:20 PM
Change Blindness;0.1034961;0.9056484;0.3118043;11/25/2020 4:12:20 PM
Change Blindness;0.1042369;0.904583;0.310381;11/25/2020 4:12:20 PM
Change Blindness;0.104567;0.9040728;0.3097188;11/25/2020 4:12:20 PM
Change Blindness;0.1051417;0.9030608;0.308897;11/25/2020 4:12:21 PM
Change Blindness;0.1056346;0.9025385;0.3083816;11/25/2020 4:12:21 PM
Change Blindness;0.1066923;0.9013573;0.307164;11/25/2020 4:12:21 PM
Change Blindness;0.1072575;0.9007042;0.3064716;11/25/2020 4:12:21 PM
Change Blindness;0.1085713;0.8995744;0.3052498;11/25/2020 4:12:21 PM
Change Blindness;0.1093077;0.8990799;0.3047034;11/25/2020 4:12:21 PM
Change Blindness;0.1099791;0.8985881;0.3039805;11/25/2020 4:12:21 PM
Change Blindness;0.1116965;0.8964909;0.3008129;11/25/2020 4:12:21 PM
Change Blindness;0.1122321;0.8957063;0.2996298;11/25/2020 4:12:21 PM
Change Blindness;0.1127852;0.8946341;0.2976657;11/25/2020 4:12:21 PM
Change Blindness;0.1141262;0.8933281;0.2939843;11/25/2020 4:12:21 PM
Change Blindness;0.1148993;0.8930222;0.2922264;11/25/2020 4:12:21 PM
Change Blindness;0.1156537;0.8926913;0.2905193;11/25/2020 4:12:21 PM
Change Blindness;0.1173354;0.892328;0.2872542;11/25/2020 4:12:21 PM
Change Blindness;0.1180413;0.8924595;0.2859733;11/25/2020 4:12:21 PM
Change Blindness;0.1194119;0.8925914;0.2834464;11/25/2020 4:12:21 PM
Change Blindness;0.1202028;0.8922536;0.2818742;11/25/2020 4:12:21 PM
Change Blindness;0.1209807;0.8919251;0.2803277;11/25/2020 4:12:21 PM
Change Blindness;0.1225467;0.8915622;0.2762293;11/25/2020 4:12:21 PM
Change Blindness;0.1232579;0.8913888;0.2744045;11/25/2020 4:12:21 PM
Change Blindness;0.1250008;0.8904915;0.2700076;11/25/2020 4:12:21 PM
Change Blindness;0.1254528;0.8904746;0.2681336;11/25/2020 4:12:21 PM
Change Blindness;0.12593;0.8904354;0.2662771;11/25/2020 4:12:21 PM
Change Blindness;0.1262238;0.8907083;0.2648203;11/25/2020 4:12:21 PM
Change Blindness;0.1266615;0.8906006;0.2610852;11/25/2020 4:12:21 PM
Change Blindness;0.1268531;0.890542;0.2598019;11/25/2020 4:12:21 PM
Change Blindness;0.1273461;0.8901783;0.2572536;11/25/2020 4:12:21 PM
Change Blindness;0.127614;0.8899968;0.2559372;11/25/2020 4:12:21 PM
Change Blindness;0.1278456;0.8898336;0.254503;11/25/2020 4:12:21 PM
Change Blindness;0.128638;0.8900524;0.2522897;11/25/2020 4:12:21 PM
Change Blindness;0.1290339;0.8901365;0.2511468;11/25/2020 4:12:21 PM
Change Blindness;0.1294859;0.8900179;0.2498158;11/25/2020 4:12:21 PM
Change Blindness;0.1294859;0.8900179;0.2498158;11/25/2020 4:12:21 PM
Change Blindness;0.1294859;0.8900179;0.2498158;11/25/2020 4:12:21 PM
Change Blindness;0.1294859;0.8900179;0.2498158;11/25/2020 4:12:21 PM
Change Blindness;0.1365998;0.8886075;0.2336456;11/25/2020 4:12:21 PM
Change Blindness;0.1365998;0.8886075;0.2336456;11/25/2020 4:12:21 PM
Change Blindness;0.1365998;0.8886075;0.2336456;11/25/2020 4:12:21 PM
Change Blindness;0.1386829;0.8884981;0.2291856;11/25/2020 4:12:21 PM
Change Blindness;0.1399004;0.8884323;0.2263576;11/25/2020 4:12:21 PM
Change Blindness;0.1408866;0.8883585;0.2237993;11/25/2020 4:12:21 PM
Change Blindness;0.1408866;0.8883585;0.2237993;11/25/2020 4:12:21 PM
