Condition;X;Y;Z;Time stamp
Change Blindness;0.00194885;0.8305;0.1558322;11/25/2020 4:11:05 PM
Change Blindness;-0.00479933;0.8309321;0.1589799;11/25/2020 4:11:05 PM
Change Blindness;-0.008197542;0.82954;0.1624629;11/25/2020 4:11:05 PM
Change Blindness;-0.009438576;0.8284059;0.1649638;11/25/2020 4:11:05 PM
Change Blindness;-0.009438576;0.8284059;0.1649638;11/25/2020 4:11:05 PM
Change Blindness;-0.01464054;0.8259532;0.1704308;11/25/2020 4:11:05 PM
Change Blindness;-0.01958149;0.8248527;0.1709288;11/25/2020 4:11:05 PM
Change Blindness;-0.02495325;0.822645;0.1719657;11/25/2020 4:11:05 PM
Change Blindness;-0.02495325;0.822645;0.1719657;11/25/2020 4:11:05 PM
Change Blindness;-0.03054333;0.8198515;0.175785;11/25/2020 4:11:05 PM
Change Blindness;-0.03436434;0.8191638;0.1793613;11/25/2020 4:11:05 PM
Change Blindness;-0.03977641;0.8186432;0.1838887;11/25/2020 4:11:05 PM
Change Blindness;-0.03977641;0.8186432;0.1838887;11/25/2020 4:11:05 PM
Change Blindness;-0.04860458;0.8176031;0.1893763;11/25/2020 4:11:05 PM
Change Blindness;-0.0546953;0.8189698;0.1933616;11/25/2020 4:11:05 PM
Change Blindness;-0.06309643;0.8218685;0.1977191;11/25/2020 4:11:06 PM
Change Blindness;-0.06309643;0.8218685;0.1977191;11/25/2020 4:11:06 PM
Change Blindness;-0.07353141;0.8267987;0.2034258;11/25/2020 4:11:06 PM
Change Blindness;-0.07353141;0.8267987;0.2034258;11/25/2020 4:11:06 PM
Change Blindness;-0.08205324;0.8288991;0.2098773;11/25/2020 4:11:06 PM
Change Blindness;-0.09157158;0.8304387;0.217371;11/25/2020 4:11:06 PM
Change Blindness;-0.09157158;0.8304387;0.217371;11/25/2020 4:11:06 PM
Change Blindness;-0.1024117;0.8312862;0.2216709;11/25/2020 4:11:06 PM
Change Blindness;-0.1120327;0.8331291;0.2249099;11/25/2020 4:11:06 PM
Change Blindness;-0.1120327;0.8331291;0.2249099;11/25/2020 4:11:06 PM
Change Blindness;-0.1274363;0.8357555;0.2338995;11/25/2020 4:11:06 PM
Change Blindness;-0.1274363;0.8357555;0.2338995;11/25/2020 4:11:06 PM
Change Blindness;-0.1387284;0.8372813;0.2412229;11/25/2020 4:11:06 PM
Change Blindness;-0.1387284;0.8372813;0.2412229;11/25/2020 4:11:06 PM
Change Blindness;-0.1567731;0.8412226;0.2551318;11/25/2020 4:11:06 PM
Change Blindness;-0.1669069;0.8436366;0.2605839;11/25/2020 4:11:06 PM
Change Blindness;-0.1669069;0.8436366;0.2605839;11/25/2020 4:11:06 PM
Change Blindness;-0.181462;0.8501639;0.2664018;11/25/2020 4:11:06 PM
Change Blindness;-0.181462;0.8501639;0.2664018;11/25/2020 4:11:06 PM
Change Blindness;-0.1908784;0.8551236;0.2687904;11/25/2020 4:11:06 PM
Change Blindness;-0.1965828;0.8572466;0.2707722;11/25/2020 4:11:06 PM
Change Blindness;-0.2045137;0.8594049;0.2744361;11/25/2020 4:11:06 PM
Change Blindness;-0.2045137;0.8594049;0.2744361;11/25/2020 4:11:06 PM
Change Blindness;-0.2045137;0.8594049;0.2744361;11/25/2020 4:11:06 PM
Change Blindness;-0.2148123;0.860273;0.2848502;11/25/2020 4:11:06 PM
Change Blindness;-0.2148123;0.860273;0.2848502;11/25/2020 4:11:06 PM
Change Blindness;-0.2221298;0.8599443;0.2928111;11/25/2020 4:11:06 PM
Change Blindness;-0.228535;0.8599173;0.2993875;11/25/2020 4:11:06 PM
Change Blindness;-0.2303109;0.8610021;0.2999402;11/25/2020 4:11:06 PM
Change Blindness;-0.2303109;0.8610021;0.2999402;11/25/2020 4:11:06 PM
Change Blindness;-0.2308004;0.8616257;0.2996991;11/25/2020 4:11:06 PM
Change Blindness;-0.2363125;0.8623125;0.3032444;11/25/2020 4:11:06 PM
Change Blindness;-0.2423582;0.8635827;0.3066543;11/25/2020 4:11:06 PM
Change Blindness;-0.245009;0.8644016;0.3078945;11/25/2020 4:11:06 PM
Change Blindness;-0.2496428;0.8649849;0.3084941;11/25/2020 4:11:06 PM
Change Blindness;-0.2519794;0.8652788;0.3089124;11/25/2020 4:11:06 PM
Change Blindness;-0.2538733;0.8651493;0.3092966;11/25/2020 4:11:06 PM
Change Blindness;-0.2538733;0.8651493;0.3092966;11/25/2020 4:11:06 PM
Change Blindness;-0.2577144;0.8646507;0.3111722;11/25/2020 4:11:06 PM
Change Blindness;-0.2577144;0.8646507;0.3111722;11/25/2020 4:11:06 PM
Change Blindness;-0.2622082;0.864292;0.3138711;11/25/2020 4:11:06 PM
Change Blindness;-0.2664663;0.8641385;0.3172707;11/25/2020 4:11:06 PM
Change Blindness;-0.2691411;0.8640492;0.3193733;11/25/2020 4:11:06 PM
Change Blindness;-0.2729959;0.8619437;0.3246391;11/25/2020 4:11:06 PM
Change Blindness;-0.2749488;0.8609741;0.3271819;11/25/2020 4:11:06 PM
Change Blindness;-0.2810366;0.8549553;0.3354985;11/25/2020 4:11:06 PM
Change Blindness;-0.2810366;0.8549553;0.3354985;11/25/2020 4:11:06 PM
Change Blindness;-0.2908922;0.8442342;0.3465046;11/25/2020 4:11:06 PM
Change Blindness;-0.2955104;0.8417745;0.348486;11/25/2020 4:11:06 PM
Change Blindness;-0.3024637;0.8383245;0.3524074;11/25/2020 4:11:06 PM
Change Blindness;-0.3064099;0.8364769;0.3548975;11/25/2020 4:11:06 PM
Change Blindness;-0.3094502;0.8336245;0.3566322;11/25/2020 4:11:07 PM
Change Blindness;-0.3092695;0.8324084;0.356362;11/25/2020 4:11:07 PM
Change Blindness;-0.3082165;0.8325814;0.3552022;11/25/2020 4:11:07 PM
Change Blindness;-0.3074807;0.8325884;0.3543137;11/25/2020 4:11:07 PM
Change Blindness;-0.306165;0.8336022;0.3522861;11/25/2020 4:11:07 PM
Change Blindness;-0.3057755;0.833909;0.3515381;11/25/2020 4:11:07 PM
Change Blindness;-0.3057755;0.833909;0.3515381;11/25/2020 4:11:07 PM
Change Blindness;-0.3039697;0.8363644;0.3516676;11/25/2020 4:11:07 PM
Change Blindness;-0.3032219;0.8373332;0.3526384;11/25/2020 4:11:07 PM
Change Blindness;-0.3032219;0.8373332;0.3526384;11/25/2020 4:11:07 PM
Change Blindness;-0.3037633;0.8371093;0.3543313;11/25/2020 4:11:07 PM
Change Blindness;-0.3040347;0.8366994;0.3551729;11/25/2020 4:11:07 PM
Change Blindness;-0.3038694;0.8363938;0.3560056;11/25/2020 4:11:07 PM
Change Blindness;-0.3041937;0.8361253;0.3563813;11/25/2020 4:11:07 PM
Change Blindness;-0.3045007;0.8358704;0.3567626;11/25/2020 4:11:07 PM
Change Blindness;-0.3044172;0.835585;0.3565128;11/25/2020 4:11:07 PM
Change Blindness;-0.3039855;0.8351402;0.3554816;11/25/2020 4:11:07 PM
Change Blindness;-0.3041791;0.834875;0.353767;11/25/2020 4:11:07 PM
Change Blindness;-0.3047496;0.8350215;0.3530395;11/25/2020 4:11:07 PM
Change Blindness;-0.3040934;0.8361357;0.3526342;11/25/2020 4:11:07 PM
Change Blindness;-0.3035662;0.8365883;0.352744;11/25/2020 4:11:07 PM
Change Blindness;-0.3024541;0.8373504;0.3523978;11/25/2020 4:11:07 PM
Change Blindness;-0.3010591;0.839513;0.3514597;11/25/2020 4:11:07 PM
Change Blindness;-0.300422;0.8405364;0.3510197;11/25/2020 4:11:07 PM
Change Blindness;-0.2998138;0.8415318;0.3505936;11/25/2020 4:11:07 PM
Change Blindness;-0.2993093;0.8431222;0.3499754;11/25/2020 4:11:07 PM
Change Blindness;-0.2993093;0.8431222;0.3499754;11/25/2020 4:11:07 PM
Change Blindness;-0.2971399;0.8445464;0.348469;11/25/2020 4:11:07 PM
Change Blindness;-0.2947053;0.8450762;0.3476576;11/25/2020 4:11:07 PM
Change Blindness;-0.2931838;0.8462929;0.3467952;11/25/2020 4:11:07 PM
Change Blindness;-0.2931838;0.8462929;0.3467952;11/25/2020 4:11:07 PM
Change Blindness;-0.2912693;0.8479204;0.3451456;11/25/2020 4:11:07 PM
Change Blindness;-0.2912693;0.8479204;0.3451456;11/25/2020 4:11:07 PM
Change Blindness;-0.2899316;0.8497827;0.3425007;11/25/2020 4:11:07 PM
Change Blindness;-0.2882927;0.8512578;0.339813;11/25/2020 4:11:07 PM
Change Blindness;-0.2882927;0.8512578;0.339813;11/25/2020 4:11:07 PM
Change Blindness;-0.2820565;0.854745;0.3343256;11/25/2020 4:11:07 PM
Change Blindness;-0.2767605;0.858576;0.3271732;11/25/2020 4:11:07 PM
Change Blindness;-0.2693893;0.8642833;0.316183;11/25/2020 4:11:07 PM
Change Blindness;-0.2630041;0.8712888;0.3028058;11/25/2020 4:11:07 PM
Change Blindness;-0.2630041;0.8712888;0.3028058;11/25/2020 4:11:07 PM
Change Blindness;-0.2630041;0.8712888;0.3028058;11/25/2020 4:11:07 PM
Change Blindness;-0.2455309;0.8851302;0.2797379;11/25/2020 4:11:07 PM
Change Blindness;-0.2370159;0.8884648;0.2772053;11/25/2020 4:11:07 PM
Change Blindness;-0.2261849;0.8899482;0.2744088;11/25/2020 4:11:07 PM
Change Blindness;-0.2261849;0.8899482;0.2744088;11/25/2020 4:11:07 PM
Change Blindness;-0.2047268;0.8912001;0.2691765;11/25/2020 4:11:07 PM
Change Blindness;-0.2047268;0.8912001;0.2691765;11/25/2020 4:11:07 PM
Change Blindness;-0.188459;0.8922836;0.2622617;11/25/2020 4:11:08 PM
Change Blindness;-0.188459;0.8922836;0.2622617;11/25/2020 4:11:08 PM
Change Blindness;-0.16058;0.8899929;0.2460913;11/25/2020 4:11:08 PM
Change Blindness;-0.1450692;0.8895442;0.2370221;11/25/2020 4:11:08 PM
Change Blindness;-0.1450692;0.8895442;0.2370221;11/25/2020 4:11:08 PM
Change Blindness;-0.124595;0.8882034;0.2259614;11/25/2020 4:11:08 PM
Change Blindness;-0.124595;0.8882034;0.2259614;11/25/2020 4:11:08 PM
Change Blindness;-0.1085304;0.8846103;0.2219378;11/25/2020 4:11:08 PM
Change Blindness;-0.1085304;0.8846103;0.2219378;11/25/2020 4:11:08 PM
Change Blindness;-0.07812009;0.8844269;0.2083364;11/25/2020 4:11:08 PM
Change Blindness;-0.07812009;0.8844269;0.2083364;11/25/2020 4:11:08 PM
Change Blindness;-0.05859473;0.8820857;0.2037904;11/25/2020 4:11:08 PM
Change Blindness;-0.05859473;0.8820857;0.2037904;11/25/2020 4:11:08 PM
Change Blindness;-0.04020599;0.8825865;0.1991796;11/25/2020 4:11:08 PM
Change Blindness;-0.02681028;0.882825;0.1950445;11/25/2020 4:11:08 PM
Change Blindness;-0.02681028;0.882825;0.1950445;11/25/2020 4:11:08 PM
Change Blindness;-0.006085268;0.8813812;0.1889934;11/25/2020 4:11:08 PM
Change Blindness;-0.006085268;0.8813812;0.1889934;11/25/2020 4:11:08 PM
Change Blindness;0.01031426;0.8806809;0.1816219;11/25/2020 4:11:08 PM
Change Blindness;0.01031426;0.8806809;0.1816219;11/25/2020 4:11:08 PM
Change Blindness;0.02640153;0.8798474;0.173773;11/25/2020 4:11:08 PM
Change Blindness;0.03997375;0.87923;0.1678039;11/25/2020 4:11:08 PM
Change Blindness;0.03997375;0.87923;0.1678039;11/25/2020 4:11:08 PM
Change Blindness;0.03997375;0.87923;0.1678039;11/25/2020 4:11:08 PM
Change Blindness;0.06642533;0.8796464;0.1570841;11/25/2020 4:11:08 PM
Change Blindness;0.08300135;0.8797719;0.1476481;11/25/2020 4:11:08 PM
Change Blindness;0.08300135;0.8797719;0.1476481;11/25/2020 4:11:08 PM
Change Blindness;0.08300135;0.8797719;0.1476481;11/25/2020 4:11:08 PM
Change Blindness;0.1076254;0.8795861;0.1349356;11/25/2020 4:11:08 PM
Change Blindness;0.1076254;0.8795861;0.1349356;11/25/2020 4:11:08 PM
Change Blindness;0.1300004;0.8515054;0.1483156;11/25/2020 4:11:10 PM
Change Blindness;0.1276951;0.8514621;0.1504478;11/25/2020 4:11:10 PM
Change Blindness;0.1225023;0.8512204;0.154074;11/25/2020 4:11:10 PM
Change Blindness;0.1225023;0.8512204;0.154074;11/25/2020 4:11:10 PM
Change Blindness;0.1167837;0.8508337;0.1579757;11/25/2020 4:11:10 PM
Change Blindness;0.1135975;0.8511392;0.1608083;11/25/2020 4:11:10 PM
Change Blindness;0.1091783;0.8512774;0.1644529;11/25/2020 4:11:10 PM
Change Blindness;0.1091783;0.8512774;0.1644529;11/25/2020 4:11:10 PM
Change Blindness;0.1013955;0.8513364;0.1710138;11/25/2020 4:11:10 PM
Change Blindness;0.1013955;0.8513364;0.1710138;11/25/2020 4:11:10 PM
Change Blindness;0.0959547;0.8519744;0.1755937;11/25/2020 4:11:10 PM
Change Blindness;0.08898287;0.8523128;0.1812736;11/25/2020 4:11:10 PM
Change Blindness;0.08898287;0.8523128;0.1812736;11/25/2020 4:11:10 PM
Change Blindness;0.08196281;0.8519681;0.185965;11/25/2020 4:11:10 PM
Change Blindness;0.07485896;0.8531195;0.1911944;11/25/2020 4:11:10 PM
Change Blindness;0.07238791;0.8536508;0.1930563;11/25/2020 4:11:10 PM
Change Blindness;0.07238791;0.8536508;0.1930563;11/25/2020 4:11:10 PM
Change Blindness;0.06539292;0.8544536;0.1976706;11/25/2020 4:11:10 PM
Change Blindness;0.06539292;0.8544536;0.1976706;11/25/2020 4:11:10 PM
Change Blindness;0.05875309;0.8549951;0.2013599;11/25/2020 4:11:10 PM
Change Blindness;0.05204147;0.8558305;0.2061232;11/25/2020 4:11:10 PM
Change Blindness;0.05204147;0.8558305;0.2061232;11/25/2020 4:11:10 PM
Change Blindness;0.04539806;0.8557719;0.2101261;11/25/2020 4:11:10 PM
Change Blindness;0.04539806;0.8557719;0.2101261;11/25/2020 4:11:10 PM
Change Blindness;0.03992135;0.8556342;0.2132388;11/25/2020 4:11:10 PM
Change Blindness;0.03992135;0.8556342;0.2132388;11/25/2020 4:11:10 PM
Change Blindness;0.02891909;0.8575006;0.2194283;11/25/2020 4:11:10 PM
Change Blindness;0.02891909;0.8575006;0.2194283;11/25/2020 4:11:11 PM
Change Blindness;0.02269043;0.8582438;0.2229848;11/25/2020 4:11:11 PM
Change Blindness;0.02269043;0.8582438;0.2229848;11/25/2020 4:11:11 PM
Change Blindness;0.01573035;0.8599397;0.2261628;11/25/2020 4:11:11 PM
Change Blindness;0.01033467;0.8606801;0.2286039;11/25/2020 4:11:11 PM
Change Blindness;0.007623923;0.8610522;0.229857;11/25/2020 4:11:11 PM
Change Blindness;0.007623923;0.8610522;0.229857;11/25/2020 4:11:11 PM
Change Blindness;0.001295438;0.8600432;0.2339207;11/25/2020 4:11:11 PM
Change Blindness;-0.003081413;0.8597502;0.2362382;11/25/2020 4:11:11 PM
Change Blindness;-0.008858447;0.8596145;0.2390301;11/25/2020 4:11:11 PM
Change Blindness;-0.01134667;0.8594708;0.2400205;11/25/2020 4:11:11 PM
Change Blindness;-0.01624841;0.8596933;0.2421005;11/25/2020 4:11:11 PM
Change Blindness;-0.01624841;0.8596933;0.2421005;11/25/2020 4:11:11 PM
Change Blindness;-0.01624841;0.8596933;0.2421005;11/25/2020 4:11:11 PM
Change Blindness;-0.02167289;0.860436;0.2433913;11/25/2020 4:11:11 PM
Change Blindness;-0.02708732;0.8611012;0.2447445;11/25/2020 4:11:11 PM
Change Blindness;-0.03083028;0.8614896;0.2459753;11/25/2020 4:11:11 PM
Change Blindness;-0.0326871;0.8616611;0.2467259;11/25/2020 4:11:11 PM
Change Blindness;-0.0364498;0.8620067;0.2482175;11/25/2020 4:11:11 PM
Change Blindness;-0.03801953;0.8621504;0.248835;11/25/2020 4:11:11 PM
Change Blindness;-0.04008619;0.8619418;0.249236;11/25/2020 4:11:11 PM
Change Blindness;-0.04429419;0.8620461;0.2483266;11/25/2020 4:11:11 PM
Change Blindness;-0.04742676;0.8622118;0.2478922;11/25/2020 4:11:11 PM
Change Blindness;-0.04742676;0.8622118;0.2478922;11/25/2020 4:11:11 PM
Change Blindness;-0.04742676;0.8622118;0.2478922;11/25/2020 4:11:11 PM
Change Blindness;-0.05212184;0.8610468;0.2481126;11/25/2020 4:11:11 PM
Change Blindness;-0.05374377;0.8610861;0.2492201;11/25/2020 4:11:11 PM
Change Blindness;-0.05374377;0.8610861;0.2492201;11/25/2020 4:11:11 PM
Change Blindness;-0.054517;0.8611295;0.2497533;11/25/2020 4:11:11 PM
Change Blindness;-0.05614189;0.8610907;0.2511709;11/25/2020 4:11:11 PM
Change Blindness;-0.05682348;0.8610048;0.2519963;11/25/2020 4:11:11 PM
Change Blindness;-0.05704359;0.861017;0.2521958;11/25/2020 4:11:11 PM
Change Blindness;-0.05730591;0.8610317;0.252416;11/25/2020 4:11:11 PM
Change Blindness;-0.05649073;0.8612786;0.2514697;11/25/2020 4:11:11 PM
Change Blindness;-0.05618251;0.8613942;0.2510788;11/25/2020 4:11:11 PM
Change Blindness;-0.05491656;0.8614079;0.2502578;11/25/2020 4:11:11 PM
Change Blindness;-0.05375458;0.8615755;0.2499189;11/25/2020 4:11:11 PM
Change Blindness;-0.05107737;0.8622824;0.2486664;11/25/2020 4:11:11 PM
Change Blindness;-0.04957219;0.8627949;0.2477926;11/25/2020 4:11:11 PM
Change Blindness;-0.0482196;0.8631841;0.2468902;11/25/2020 4:11:11 PM
Change Blindness;-0.0482196;0.8631841;0.2468902;11/25/2020 4:11:11 PM
Change Blindness;-0.04439571;0.864019;0.2450994;11/25/2020 4:11:11 PM
Change Blindness;-0.04126511;0.8648912;0.2439421;11/25/2020 4:11:11 PM
Change Blindness;-0.03975749;0.8653095;0.2433832;11/25/2020 4:11:11 PM
Change Blindness;-0.03715632;0.865938;0.2428422;11/25/2020 4:11:11 PM
Change Blindness;-0.03586448;0.8662522;0.2425563;11/25/2020 4:11:11 PM
Change Blindness;-0.03441831;0.8664433;0.2421283;11/25/2020 4:11:11 PM
Change Blindness;-0.03073344;0.8671057;0.241445;11/25/2020 4:11:11 PM
Change Blindness;-0.02879038;0.867467;0.2410751;11/25/2020 4:11:11 PM
Change Blindness;-0.02503871;0.8678195;0.2401872;11/25/2020 4:11:11 PM
Change Blindness;-0.02307379;0.8680235;0.2397236;11/25/2020 4:11:12 PM
Change Blindness;-0.01937896;0.8677828;0.2383709;11/25/2020 4:11:12 PM
Change Blindness;-0.01937896;0.8677828;0.2383709;11/25/2020 4:11:12 PM
Change Blindness;-0.01451412;0.8676105;0.2368421;11/25/2020 4:11:12 PM
Change Blindness;-0.01145641;0.8673244;0.235002;11/25/2020 4:11:12 PM
Change Blindness;-0.01145641;0.8673244;0.235002;11/25/2020 4:11:12 PM
Change Blindness;-0.007228245;0.8667901;0.2325948;11/25/2020 4:11:12 PM
Change Blindness;-0.007228245;0.8667901;0.2325948;11/25/2020 4:11:12 PM
Change Blindness;-0.003599209;0.8673227;0.2310477;11/25/2020 4:11:12 PM
Change Blindness;-0.001063281;0.8680195;0.2303967;11/25/2020 4:11:12 PM
Change Blindness;0.002040559;0.8687886;0.2295456;11/25/2020 4:11:12 PM
Change Blindness;0.002040559;0.8687886;0.2295456;11/25/2020 4:11:12 PM
Change Blindness;0.006440751;0.8689655;0.2275924;11/25/2020 4:11:12 PM
Change Blindness;0.01018702;0.8694196;0.2257396;11/25/2020 4:11:12 PM
Change Blindness;0.01383141;0.8699458;0.2236796;11/25/2020 4:11:12 PM
Change Blindness;0.01532096;0.8703688;0.2225241;11/25/2020 4:11:12 PM
Change Blindness;0.01685159;0.8707795;0.2213922;11/25/2020 4:11:12 PM
Change Blindness;0.01840882;0.8711789;0.2202832;11/25/2020 4:11:12 PM
Change Blindness;0.02183567;0.8713374;0.2186804;11/25/2020 4:11:12 PM
Change Blindness;0.02183567;0.8713374;0.2186804;11/25/2020 4:11:12 PM
Change Blindness;0.028154;0.8705481;0.2172394;11/25/2020 4:11:12 PM
Change Blindness;0.03225183;0.8702441;0.2162582;11/25/2020 4:11:12 PM
Change Blindness;0.03633238;0.8713157;0.2137049;11/25/2020 4:11:12 PM
Change Blindness;0.03633238;0.8713157;0.2137049;11/25/2020 4:11:12 PM
Change Blindness;0.04054695;0.8725224;0.21039;11/25/2020 4:11:12 PM
Change Blindness;0.04054695;0.8725224;0.21039;11/25/2020 4:11:12 PM
Change Blindness;0.04412668;0.8735778;0.2067031;11/25/2020 4:11:12 PM
Change Blindness;0.04780871;0.8745025;0.2035822;11/25/2020 4:11:12 PM
Change Blindness;0.05130418;0.8752526;0.2011738;11/25/2020 4:11:12 PM
Change Blindness;0.05130418;0.8752526;0.2011738;11/25/2020 4:11:12 PM
Change Blindness;0.05304518;0.8755763;0.2001968;11/25/2020 4:11:12 PM
Change Blindness;0.05304518;0.8755763;0.2001968;11/25/2020 4:11:12 PM
Change Blindness;0.05872407;0.8750125;0.1978982;11/25/2020 4:11:12 PM
Change Blindness;0.06222311;0.8743402;0.1970433;11/25/2020 4:11:12 PM
Change Blindness;0.06578051;0.8738861;0.196361;11/25/2020 4:11:12 PM
Change Blindness;0.06578051;0.8738861;0.196361;11/25/2020 4:11:12 PM
Change Blindness;0.0705832;0.8728437;0.1953454;11/25/2020 4:11:12 PM
Change Blindness;0.07458772;0.8722622;0.1931603;11/25/2020 4:11:12 PM
Change Blindness;0.07458772;0.8722622;0.1931603;11/25/2020 4:11:12 PM
Change Blindness;0.07458772;0.8722622;0.1931603;11/25/2020 4:11:12 PM
Change Blindness;0.08295972;0.8718098;0.1878697;11/25/2020 4:11:12 PM
Change Blindness;0.08815064;0.8723589;0.1837767;11/25/2020 4:11:12 PM
Change Blindness;0.08999266;0.8725238;0.1823774;11/25/2020 4:11:12 PM
Change Blindness;0.08999266;0.8725238;0.1823774;11/25/2020 4:11:12 PM
Change Blindness;0.09464994;0.8739004;0.1768544;11/25/2020 4:11:12 PM
Change Blindness;0.09464994;0.8739004;0.1768544;11/25/2020 4:11:12 PM
Change Blindness;0.09893334;0.873081;0.17352;11/25/2020 4:11:12 PM
Change Blindness;0.1021094;0.8733255;0.1712244;11/25/2020 4:11:12 PM
Change Blindness;0.106411;0.874065;0.168199;11/25/2020 4:11:12 PM
Change Blindness;0.1082089;0.8745419;0.1665638;11/25/2020 4:11:13 PM
Change Blindness;0.1082089;0.8745419;0.1665638;11/25/2020 4:11:13 PM
Change Blindness;0.1082089;0.8745419;0.1665638;11/25/2020 4:11:13 PM
Change Blindness;0.1160045;0.8753481;0.1608018;11/25/2020 4:11:13 PM
Change Blindness;0.1227577;0.8752521;0.1565397;11/25/2020 4:11:13 PM
Change Blindness;0.1249118;0.8752128;0.1551784;11/25/2020 4:11:13 PM
Change Blindness;0.1249118;0.8752128;0.1551784;11/25/2020 4:11:13 PM
Change Blindness;0.1249118;0.8752128;0.1551784;11/25/2020 4:11:13 PM
Change Blindness;0.1316944;0.8754827;0.1475208;11/25/2020 4:11:13 PM
Change Blindness;0.1316944;0.8754827;0.1475208;11/25/2020 4:11:13 PM
Change Blindness;0.1316944;0.8754827;0.1475208;11/25/2020 4:11:13 PM
Change Blindness;0.1316944;0.8754827;0.1475208;11/25/2020 4:11:13 PM
Change Blindness;0.1421321;0.8749768;0.137441;11/25/2020 4:11:13 PM
Change Blindness;0.1421321;0.8749768;0.137441;11/25/2020 4:11:13 PM
Change Blindness;0.1152231;0.8812814;0.144116;11/25/2020 4:11:16 PM
Change Blindness;0.1141755;0.8811783;0.1450569;11/25/2020 4:11:16 PM
Change Blindness;0.1130099;0.8813562;0.1458547;11/25/2020 4:11:16 PM
Change Blindness;0.1118428;0.8815227;0.1466663;11/25/2020 4:11:16 PM
Change Blindness;0.1084395;0.8812985;0.1489052;11/25/2020 4:11:16 PM
Change Blindness;0.106074;0.8810271;0.1505227;11/25/2020 4:11:16 PM
Change Blindness;0.1050286;0.880913;0.1512428;11/25/2020 4:11:16 PM
Change Blindness;0.1050286;0.880913;0.1512428;11/25/2020 4:11:16 PM
Change Blindness;0.1050286;0.880913;0.1512428;11/25/2020 4:11:16 PM
Change Blindness;0.09993095;0.8807264;0.1550492;11/25/2020 4:11:16 PM
Change Blindness;0.09993095;0.8807264;0.1550492;11/25/2020 4:11:16 PM
Change Blindness;0.09680127;0.88038;0.1576501;11/25/2020 4:11:16 PM
Change Blindness;0.09680127;0.88038;0.1576501;11/25/2020 4:11:16 PM
Change Blindness;0.09404624;0.8802862;0.1601272;11/25/2020 4:11:16 PM
Change Blindness;0.09261724;0.8809482;0.1619621;11/25/2020 4:11:16 PM
Change Blindness;0.09210048;0.8811819;0.1626206;11/25/2020 4:11:17 PM
Change Blindness;0.09210048;0.8811819;0.1626206;11/25/2020 4:11:17 PM
Change Blindness;0.08901638;0.8814641;0.1641589;11/25/2020 4:11:17 PM
Change Blindness;0.08703873;0.8816326;0.1652479;11/25/2020 4:11:17 PM
Change Blindness;0.0845032;0.8815078;0.1665084;11/25/2020 4:11:17 PM
Change Blindness;0.08322015;0.8812951;0.1670704;11/25/2020 4:11:17 PM
Change Blindness;0.08193791;0.8810967;0.1676529;11/25/2020 4:11:17 PM
Change Blindness;0.07804491;0.8809142;0.1701264;11/25/2020 4:11:17 PM
Change Blindness;0.07670694;0.8812886;0.1705765;11/25/2020 4:11:17 PM
Change Blindness;0.07670694;0.8812886;0.1705765;11/25/2020 4:11:17 PM
Change Blindness;0.07212426;0.8810959;0.1730963;11/25/2020 4:11:17 PM
Change Blindness;0.07212426;0.8810959;0.1730963;11/25/2020 4:11:17 PM
Change Blindness;0.06854616;0.8812054;0.1755166;11/25/2020 4:11:17 PM
Change Blindness;0.06676774;0.8818612;0.1767724;11/25/2020 4:11:17 PM
Change Blindness;0.06400574;0.8819358;0.1786279;11/25/2020 4:11:17 PM
Change Blindness;0.06241219;0.8816504;0.1796648;11/25/2020 4:11:17 PM
Change Blindness;0.05984655;0.8808942;0.1818883;11/25/2020 4:11:17 PM
Change Blindness;0.05984655;0.8808942;0.1818883;11/25/2020 4:11:17 PM
Change Blindness;0.05651228;0.8800281;0.1847132;11/25/2020 4:11:17 PM
Change Blindness;0.05651228;0.8800281;0.1847132;11/25/2020 4:11:17 PM
Change Blindness;0.05265265;0.8800179;0.1860735;11/25/2020 4:11:17 PM
Change Blindness;0.04984159;0.8795546;0.186983;11/25/2020 4:11:17 PM
Change Blindness;0.04646182;0.8792967;0.1884778;11/25/2020 4:11:17 PM
Change Blindness;0.0449324;0.8791634;0.1891636;11/25/2020 4:11:17 PM
Change Blindness;0.0424976;0.8797093;0.1910583;11/25/2020 4:11:17 PM
Change Blindness;0.04165553;0.8797469;0.1917867;11/25/2020 4:11:17 PM
Change Blindness;0.04069921;0.8797637;0.1925594;11/25/2020 4:11:17 PM
Change Blindness;0.04069921;0.8797637;0.1925594;11/25/2020 4:11:17 PM
Change Blindness;0.03806041;0.8794184;0.1949547;11/25/2020 4:11:17 PM
Change Blindness;0.036179;0.8794105;0.1964597;11/25/2020 4:11:17 PM
Change Blindness;0.03517963;0.8793933;0.1972372;11/25/2020 4:11:17 PM
Change Blindness;0.03208739;0.8784834;0.1986948;11/25/2020 4:11:17 PM
Change Blindness;0.03025185;0.8780522;0.1993672;11/25/2020 4:11:17 PM
Change Blindness;0.02844359;0.8776373;0.2000524;11/25/2020 4:11:17 PM
Change Blindness;0.02281267;0.877147;0.2038684;11/25/2020 4:11:17 PM
Change Blindness;0.02105907;0.8768092;0.2050744;11/25/2020 4:11:17 PM
Change Blindness;0.01933851;0.8764696;0.2062553;11/25/2020 4:11:17 PM
Change Blindness;0.01638083;0.8755427;0.2083026;11/25/2020 4:11:17 PM
Change Blindness;0.01491077;0.8750895;0.2093174;11/25/2020 4:11:17 PM
